word,word_len,uni_nonpos_sum,uni_nonpos_prod,uni_pos_sum,uni_pos_prod,bi_pos_cond_wb_sum,bi_pos_cond_wb_prod,bi_pos_cond_nwb_sum,bi_pos_cond_nwb_prod,bi_nonpos_cond_wb_sum,bi_nonpos_cond_wb_prod,bi_nonpos_cond_nwb_sum,bi_nonpos_cond_nwb_prod,bi_pos_joint_wb_sum,bi_pos_joint_wb_prod,bi_pos_joint_nwb_sum,bi_pos_joint_nwb_prod,bi_nonpos_joint_wb_sum,bi_nonpos_joint_wb_prod,bi_nonpos_joint_nwb_sum,bi_nonpos_joint_nwb_prod
N AH NG,3,1.1930497463735872,-10.42334179812656,1.1205035041002063,-10.78045433219605,1.3115178536790695,-11.631723164044109,1.1282291864295695,-5.943955634153969,1.3720740275807983,-12.950155815419265,1.1333567649304206,-7.329936089777004,1.0270831582934075,-22.41217749624016,1.0044351715670012,-12.22381098549786,1.009875954931829,-25.80570314621878,1.0086128548179147,-12.135086382307419
P AE NG K,4,1.1122185636735784,-15.731777445518338,1.2078249598789321,-12.780791171287408,1.9482436568784385,-10.187168801724585,1.7162361590000703,-6.136721629209562,1.7979227975202727,-11.369505465197152,1.7177899216842467,-6.696722239043409,1.1111621753813117,-22.967959973011997,1.015908392315507,-15.813758391659857,1.0221882349324438,-29.680102434728727,1.0048823790501553,-19.30718057830314
P R IY K,4,1.1764171932010323,-12.582217377390755,1.2377790028145956,-11.977182639097885,1.7965144408393812,-10.161749372167876,1.4763168846332493,-6.168396617150142,1.6335136723005363,-11.242062734305744,1.4387595524361845,-6.208787359837511,1.1322819317030393,-22.138932011265762,1.036612792151494,-14.984730429913622,1.0330709992775566,-26.40309963570974,1.0198465538012809,-16.03017777928415
R AE S K,4,1.1921865266530212,-12.333078267390764,1.2477965787009833,-11.216953121068627,1.5447561637689144,-11.79405342629969,1.2473997615770767,-7.498318670896374,1.421934681790827,-12.787895472283678,1.2199975814324784,-7.853009319933902,1.0872176592141274,-23.011006547368318,1.0173511832263045,-15.506411390876359,1.0229798484405985,-27.69979326368768,1.0107158709022892,-16.97647783212227
SH IH L K,4,1.1843463557889118,-12.817231021727546,1.2244539444386404,-12.780396862732337,1.4957692444384754,-14.472216014324012,1.2466375750393146,-8.215984981404553,1.2579320278595811,-18.328980735298558,1.0942829474333964,-11.33837257074575,1.0328149285552781,-27.25261287705635,1.0136599041495773,-17.86020012834082,1.0122507954562923,-33.72503128103935,1.0055587259315624,-21.113898257250366
T AA R K,4,1.1998665124143453,-12.336644755022329,1.2263697713969468,-11.609459589855186,1.6274728992998535,-12.29940732275352,1.3452946739943006,-7.667253530368298,1.4471645213078606,-14.894820461489129,1.2536012097098552,-9.47870087283448,1.075329319625487,-23.90886691260871,1.021616885396976,-16.086868874531543,1.0186067602256483,-29.810284740524697,1.0077779891361782,-18.769566427374084
T AH NG K,4,1.2417015217584764,-13.433476503059877,1.1861951551186143,-13.190871129209505,1.8726702928196723,-11.673451160472261,1.6823670329936034,-6.955207531232215,1.8009212759119737,-13.11739227739193,1.818966279998464,-7.427420736181847,1.0648923148341598,-24.86432228968177,1.0113206324805537,-17.042324251604605,1.0225955700385816,-29.129688304465045,1.0132627396275866,-18.088969991314432
T R IH S K,5,1.3014950609593308,-14.077151036270598,1.257153472752193,-15.160642003128705,1.7907712406448624,-13.690034244028773,1.555213977543722,-8.748147872398079,1.5794628686994825,-14.598506501438973,1.443917934209751,-8.95386790715012,1.0807837988902933,-28.850676247157477,1.0298843593637919,-20.585472772989302,1.0333707364311298,-31.401091053063098,1.0280789634984042,-20.041894030385862
B L EY F,4,1.1122808578802172,-14.775209457239914,1.1242654089890005,-14.604436498446454,1.342827752999305,-inf,1.1343568874090517,-inf,1.2251967209013432,-17.179272424346934,1.1247865117694893,-11.104431060370501,1.0595616859575785,-inf,1.0065252433645044,-inf,1.0111287025224034,-34.533301405600085,1.0043434151290342,-21.741692883880134
B R EH JH,4,1.119756162676871,-14.71473332241191,1.1787397311855121,-13.478226999896606,1.580096939167808,-12.523515225371035,1.2626796769627355,-8.215371154736456,1.4834638853315596,-13.699270079778206,1.197402951338696,-9.208858015362015,1.0701052396474844,-26.00174222526764,1.0163194248231993,-17.14966506912383,1.014894630862167,-30.992822926203356,1.0077885570562,-18.992341993403553
